Company Name, Email, Telephone, Website, Address
UNION Werkzeugmaschinen Chemnitz,info@unionchemnitz.de,(+49 371) 87 41-0,http://www.unionchemnitz.de,Clemens-Winkler-Str. 5 09116 Chemnitz Deutschland 
UNITECH-Maschinen,info@unitech-maschinen.de,(+49 371) 4 00 29-0,http://www.unitech-maschinen.de,Clemens-Winkler-Str. 6 09116 Chemnitz Deutschland 
United Grinding,info@grinding.ch,(+49 40) 2 11 07-03,http://www.grinding.ch,Kurt-A.-Körber-Chaussee 63-71 21033 Hamburg Deutschland 
UNITY,info@unity.de,(+49 2955) 7 43-2 16,http://www.unity.de,Lindberghring 1 33142 Büren Deutschland 
Universal Robots (Germany),ur.we@universal-robots.com,(+49 89) 1218972-0,http://www.universal-robots.com,Baierbrunnerstr. 15 81379 München Deutschland 
unoTech,info@unotech.de,(+49 5932) 72 15-0,http://www.unotech.de,Feldkoppel 17 49779 Niederlangen Deutschland 
untersee,contact@untersee.com,(+49 7531) 8 92 92-0,http://www.untersee.com,Jakob-Stadler-Platz 3 78467 Konstanz Deutschland 
URACA,info@uraca.de,(+49 7125) 1 33-0,http://www.uraca.de,Sirchinger Str. 15 72574 Bad Urach Deutschland 
User Interface Design,info@uid.com,(+49 7141) 3 77 00-0,http://www.uid.com,Wilhelm-Bleyle-Str. 10 - 12 71636 Ludwigsburg Deutschland 
USG Umweltservice,info@umweltservice.de,(+49 2052) 8 89-5 50,http://www.usg-umweltservice.de,Steinbrink 4 42555 Velbert Deutschland 
UST Umweltsensortechnik,info@umweltsensortechnik.de,(+49 36205) 7 13-0,http://www.umweltsensortechnik.de,Dieselstr. 2 und 4 98716 Geschwenda Deutschland 
USU Software,info@usu.de,(+49 7141) 48 67-0,http://www.valuemation.com,Spitalhof 1 71696 Möglingen Deutschland 
Uth,info@uth-gmbh.com,(+49 661) 97 41-0,http://www.uth-gmbh.com,Eisenhowerstr. 7 - 9 36041 Fulda Deutschland 
V+S - Vogel & Schemmann Maschinen,info@pangborn.com,(+49 2331) 9 65-3,http://www.pangborn.com,Schwerter Str. 200 58099 Hagen Deutschland 
VACOM,info@vacom.de,(+49 3641) 42 75-0,http://www.vacom.de,In den Brückenäckern 3 07751 Großlöbichau Deutschland 
Paul Vahle,info@vahle.de,(+49 2307) 7 04-0,http://www.vahle.de,Westicker Str. 52 59174 Kamen Deutschland 
Vaihinger,info@vaihinger.com,(+49 6434) 94 05-0,http://www.sahnemaschinen.com,Horstweg 29 65520 Bad Camberg Deutschland 
Vaillant,info@vaillant.de,(+49 2191) 18-0,http://www.vaillant.de,Berghauser Str. 40 42859 Remscheid Deutschland 
valantic Supply Chain Excellence,info@sce.valantic.com,(+49 89) 57 83 99-0,http://www.valantic.com,Westendstr. 195 80686 München Deutschland 
VALCO Entstaubungstechnik,info@valco.de,(+49 2104) 8 00 42-0,http://www.valco.de,Marie-Curie-Str. 21 40822 Mettmann Deutschland 
VARGUS Deutschland,info@vargus.de,(+49 7043) 36-1 61,http://www.vargus.de,Mozartstr. 11 75438 Knittlingen Deutschland 
VARIOVAC PS SystemPack,info@variovac.de,(+49 38851) 8 23-0,http://www.variovac.de,Ernst-Litfaß-Str. 3 und 5 19246 Zarrentin am Schaalsee Deutschland 
VAUTID,vautid@vautid.de,(+49 711) 44 04-0,http://www.vautid.de,Brunnwiesenstr. 5 73760 Ostfildern Deutschland 
Vecoplan,welcome@vecoplan.de,(+49 2661) 62 67-0,http://www.vecoplan.de,Vor der Bitz 10 56470 Bad Marienberg Deutschland 
Vector Informatik,info@de.vector.com,(+49 711) 8 06 70-0,http://www.vector-informatik.de,Ingersheimer Str. 24 70499 Stuttgart Deutschland 
VEIT,info@veit.de,(+49 8191) 4 79-0,http://www.veit-group.com,Justus-von-Liebig-Str. 15 86899 Landsberg Deutschland 
VELCO,info@velco.de,(+49 2051) 20 87-0,http://www.velco.de,Haberstr. 40 42551 Velbert Deutschland 
VEM transresch,transresch@vem-group.com,(+49 351) 2 08-11 80,https://www.vem-group.com/en/about-vem/locations/manufacturing-sites/dresden-vem-transresch/site.html,Pirnaer Landstr. 176 01257 Dresden Deutschland 
VEMAG Maschinenbau,e-mail@vemag.de,(+49 4231) 7 77-0,http://www.vemag.de,Weserstr. 32 27283 Verden Deutschland 
Venjakob Maschinenbau,info@venjakob.de,(+49 5242) 96 03-0,http://www.venjakob.com,Augsburger Str. 2 - 6 33378 Rheda-Wiedenbrück Deutschland 
Venjakob Umwelttechnik,mail@venjakob-ut.de,(+49 5066) 98 06-0,http://www.pflock-meckeler.com,Wellweg 97 31157 Sarstedt Deutschland 
Ventilatorenfabrik Oelde,info@venti-oelde.de,(+49 2522) 75-0,http://www.venti-oelde.de,Robert-Schuman-Ring 21 59302 Oelde Deutschland 
Veolia Water Technologies,veoliawatertech.de@veolia.com,(+49 5141) 8 03-0,http://www.veoliawatertechnologies.de,Lückenweg 5 29227 Celle Deutschland 
VERMOP Salmon,info@vermop.com,(+49 8105) 7 78 89-0,http://www.vermop.de,Zeppelinstr. 24 82205 Gilching Deutschland 
Vestas Deutschland,vestas@vestas.com,(+49 4841) 9 71-0,http://www.vestas.de/,Otto-Hahn-Str. 2 - 4 25813 Husum Deutschland 
Vetron Typical Europe,info@vetrontypical.com,(+49 6301) 3 20 75-0,http://www.vetrontypical.com,Clara-Immerwahr-Str. 6 67661 Kaiserslautern Deutschland 
VETTER Holding,info@vetter-krane.de,(+49 271) 35 02-0,http://www.vetter-krane.de,Siegtalstr. 24 57080 Siegen Deutschland 
VETTER Industrie,info@gabelzinken.de,(+49 2736) 49 61-0,http://www.vetter-forks.com,Carl-Benz-Str. 45 57299 Burbach Deutschland 
VETTER Krantechnik,info@vetter-krane.de,(+49 271) 35 02-0,http://www.vetter-krane.de,Siegtalstr. 22 57080 Siegen Deutschland 
VHV Anlagenbau,info@vhv-anlagenbau.de,(+49 5459) 93 38-0,http://www.vhv-anlagenbau.de,Dornierstr. 9 48477 Hörstel Deutschland 
viastore SOFTWARE,info@viastore.de,(+49 711) 98 18-0,http://www.viastoresoftware.de,Magirusstr. 13 70469 Stuttgart Deutschland 
viastore SYSTEMS,info.de@viastore.com,(+49 711) 98 18-0,http://www.viastore.de,Magirusstr. 13 70469 Stuttgart Deutschland 
Viega CE,gerhard.klinkhammer@viega.de,(+49 2722) 61-12 49,http://www.viega.de,Viega Platz 1 57439 Attendorn Deutschland 
Viega Deutschland,gerhard.klinkhammer@viega.de,(+49 2722) 61-12 49,http://www.viega.de,Viega Platz 1 57439 Attendorn Deutschland 
Viega EMEAPA,gerhard-klinkhammer@viega.de,(+49 2722) 61-12 49,http://www.viega.de,Viega Platz 1 57439 Attendorn Deutschland 
Viega Holding,info@viega.de,(+49 2722) 61-0,http://www.viega.de,Viega Platz 1 57439 Attendorn Deutschland 
Viega Supply Chain,gerhard.klinkhammer@viega.de,(+49 2722) 61-12 49,http://www.viega.de,Viega Platz 1 57439 Attendorn Deutschland 
Viega Technology,gerhard.klinghammer@viega.de,(+49 2722) 61-12 49,http://www.viega.de,Viega Platz 1 57439 Attendorn Deutschland 
Viessmann Kraft-Wärme-Kopplung,info@viessmann.com,(+49 8191) 92 79-0,http://www.viessmann.de,Emmy-Noether-Str.3 86899 Landsberg Deutschland 
Viessmann Kühlsysteme,kuehlsysteme@viessmann.de,(+49 9281) 8 14-0,http://www.viessmann-kaeltetechnik.de,Dr.-Vießmann-Str. 1 95030 Hof/Saale Deutschland 
Viessmann Werke,info@viessmann.com,(+49 6452) 70-0,http://www.viessmann.com,Viessmannstr. 1 35108 Allendorf Deutschland 
Viprotron,info@viprotron.de,(+49 6157) 9 86 38-0,http://www.viprotron.de,Ostendstr. 17 64319 Pfungstadt Deutschland 
Viscom,info@viscom.de,(+49 511) 9 49 96-0,http://www.viscom.de,Carl-Buderus-Str. 9 - 15 30455 Hannover Deutschland 
ViscoTec Pumpen- und Dosiertechnik,sekretariat@viscotec.de,(+49 8631) 92 74-0,http://www.viscotec.de,Amperstr. 13 84513 Töging Deutschland 
VISIO NERF,marketing@visionerf.com,(+33 241) 30 00-10,http://www.visionerf.com,Zi de la Caille 49340 Nuaille Frankreich 
Vision & Control,sales@vision-control.com,(+49 3681) 79 74-11,https://www.vision-control.com,Mittelbergstr. 16 98527 Suhl Deutschland 
Vision Components Gesellschaft,sales@vision-components.de,(+49 7243) 21 67-0,http://www.vision-components.de,Ottostr. 2 76275 Ettlingen Deutschland 
VISION TOOLS,info@vision-tools.com,(+49 7254) 93 51-0,http://www.vision-tools.com,Heinrich-Hertz-Str. 7 68753 Waghäusel Deutschland 
VITRONIC Dr.-Ing. Stein,sales@vitronic.de,(+49 611) 71 52-0,http://www.vitronic.de,Hasengartenstr. 14 65189 Wiesbaden Deutschland 
VITRUMA,info@vitruma.de,(+49 9260) 99 01-12,http://www.vitruma.de,Kronacher Str. 2a 96352 Wilhelmsthal Deutschland 
VMA,info@vma-online.de,(+49 36785) 5 87-0,http://www.vma-online.de,Gräfinauer Str. 2 98704 Wolfsberg Deutschland 
VMA-Getzmann,info@vma-getzmann.de,(+49 2296) 8 03-0,http://www.vma-getzmann.de,Euelerhammerstr. 13 51580 Reichshof Deutschland 
VMT Bildverarbeitungssysteme,info@vmt-systems.com,(+49 621) 8 42 50-0,http://vmt-vision-technology.com,Mallaustr. 50 - 56 68219 Mannheim Deutschland 
VÖLKEL Mikroelektronik,info@voelkel.de,(+49 2534) 97 31-0,http://www.voelkel.de,Otto-Hahn-Str. 30 48161 Münster Deutschland 
Vogelsang & Benning,info@vogelsangbenning.de,(+49 2327) 5 47-0,http://www.vogelsangbenning.de,Hansastr. 92 44866 Bochum Deutschland 
Voha-Tosec Werkzeuge,info@voha-tosec.de,(+49 2266) 47 81-0,http://www.voha-tosec.de,Schreinerweg 2a + 2b 51789 Lindlar Deutschland 
Voith,info@voith.com,(+49 7321) 37-0,http://www.voith.com,St. Pöltener Str. 43 89522 Heidenheim Deutschland 
Voith Composites,composites@voith.com,(+49 89) 3 20 01-8 00,http://www.voith-composites.de,Daimlerstr. 27 85748 Garching Deutschland 
J.M.Voith / DSG,info-it-solutions@voith.com,(+49 7321) 37-0,http://www.voith.com,St.-Pöltener-Str. 43 89522 Heidenheim Deutschland 
Voith Hydro Holding,info.voithhydro@voith.com,(+49 7321) 37-0,http://www.voith.com,Alexanderstr. 11 89522 Heidenheim Deutschland 
Voith Hydro,hydrocontact@voith.com,(+49 7321) 37-0,http://www.voith.com,Alexanderstr. 11 89522 Heidenheim Deutschland 
J.M. Voith VPH,info.voithpaper@voith.com,(+49 7321) 37-0,http://www.voithpaper.com,St. Pöltener Str. 43 89522 Heidenheim Deutschland 
J.M. Voith / VPRR,andrea.epple@voith.com,(+49 7321) 37-74 90,http://www.voithpaper.com,St. Pöltener Str. 43 89522 Heidenheim Deutschland 
J.M. Voith / VTA,info.voithturbo@voith.com,(+49 7321) 37-0,http://www.voith.com,Alexanderstr. 2 89522 Heidenheim Deutschland 
J.M. Voith / VTBS,info@bhs-getriebe.de,(+49 8321) 8 02-0,http://www.bhs-getriebe.de,Hans-Böckler-Str. 7 87527 Sonthofen Deutschland 
J.M. Voith / VTHL,sales-rut@voith.com,(+49 7152) 9 92-3,http://www.voithturbo.com/hydraulik-systeme,Schuckertstr. 15 71277 Rutesheim Deutschland 
Vollenda-Werk,info@vollenda.de,(+49 8193) 7 01-40,http://www.vollenda.de,Schönauer Ring 18 82269 Kaltenberg Deutschland 
Vollert Anlagenbau,info@vollert.de,(+49 7134) 52-0,http://www.vollert.de,Stadtseestr. 12 74189 Weinsberg Deutschland 
Vollmer & Scheffczyk,info@v-und-s.de,(+49 511) 88 63 70 00,http://www.v-und-s.de,Leisewitzstr. 41 30175 Hannover Deutschland 
VOLLMER WERKE Maschinenfabrik,info@vollmer-group.com,(+49 7351) 5 71-0,http://www.vollmer-group.com,Ehinger Str. 34 88400 Biberach Deutschland 
Volvo Construction Equipment,abg-info@volvo.com,(+49 5151) 2 09-0,http://www.ir-abg.com,Kuhbrückenstr. 18 31785 Hameln Deutschland 
Volvo Construction Equipment Germany,info.centeurope@volvo.com,(+49 6501) 84-01,https://www.volvoce.com,Max-Planck-Str. 1 54329 Konz Deutschland 
Volz Luftfilter,info@volzfilters.com,(+49 7451) 55 16-0,http://www.volzfilters.com,Manfred-Volz-Str. 3 72160 Horb Deutschland 
Deutsche Vortex,home@deutsche-vortex.de,(+49 7141) 25 52-0,http://www.deutsche-vortex.de,Kästnerstr. 6 71642 Ludwigsburg Deutschland 
VOSS Fluid,fluid@voss.de,(+49 2267) 63-0,http://www.voss.de,Lüdenscheider Str. 52 - 54 51688 Wipperfürth Deutschland 
Walter Voss Fluidtechnik,info@walter-voss.de,(+49 2324) 97 04-0,http://www.walter-voss.de,Alt Bossel 20 45549 Sprockhövel Deutschland 
VOSWINKEL,info@voswinkel.net,(+49 2354) 7 05-0,http://www.voswinkel.net,Neugrünenthal 58540 Meinerzhagen Deutschland 
VTA Verfahrenstechnische,info@vta-process.de,(+49 9962) 95 98-1 00,http://www.vta-process.de,Bernrieder Str. 10 94559 Niederwinkling Deutschland 
VTD Vakuumtechnik Dresden,vtd@federalmogul.com,(+49 351) 28 05-0,http://www.vtd.de,Niedersedlitzer Str. 75 01257 Dresden Deutschland 
VULKAN Kupplungs- und Getriebebau,info.vkg@vulkan.com,(+49 2325) 9 22-0,http://www.vulkan.com,Heerstr. 66 44653 Herne Deutschland 
Väderstad,infode@vaderstad.com,(+49 33207) 30 87-0,http://www.vaderstad.com,Am Berliner Ring 8 14542 Werder Deutschland 
Väderstad,infose@vaderstad.com,(+46 142) 8 20-00,http://www.vaderstad.com,Hogstadvägen 2 590 21 Väderstad Schweden 
JOSEPH VÖGELE,mail@voegele.info,(+49 621) 81 05-0,http://www.voegele.info,Joseph-Vögele-Str. 1 67075 Ludwigshafen Deutschland 
Vögtle Service,info@voegtle.de,(+49 7161) 99 73-23,http://www.voegtle.de,Friedhofstr. 115 73054 Eislingen Deutschland 
WABCO,info.de@wabco-auto.com,(+49 511) 9 22-0,http://www.wabco-auto.com,Am Lindener Hafen 21 30453 Hannover Deutschland 
WABCO Fahrzeugsysteme,info@wabco-auto.com,(+49 511) 9 22-0,http://www.wabco-auto.com,Am Lindener Hafen 21 30453 Hannover Deutschland 
Wachendorff Automation,wdg@wachendorff.com,(+49 6722) 99 65-25,http://www.wachendorff-automation.com,Industriestr. 7 65366 Geisenheim Deutschland 
Wacker Neuson,info@wackerneuson.com,(+49 89) 3 54 02-0,http://www.wackerneuson.com,Preußenstr. 41 80809 München Deutschland 
Wacker Neuson Linz,office.linz@wackerneuson.com,(+43 7221) 6 30 00,http://www.wackerneuson.com,Flughafenstr. 7 4063 Hörsching Österreich 
Wacker Neuson Produktion,info.pgm@wackerneuson.com,(+49 8453) 3 40-0,http://www.wackerneuson.com,Wackerstr. 6 85084 Reichertshofen Deutschland 
J. Wagner,info@wagner-group.com,(+49 7544) 5 05-0,http://www.wagner-group.com,Otto-Lilienthal-Str. 18 88677 Markdorf Deutschland 
HEINRICH WAGNER SINTO,info@wagner-sinto.de,(+49 2752) 9 07-0,http://www.wagner-sinto.de,Bahnhofstr. 101 57334 Bad Laasphe Deutschland 
Wagner Tooling Systems Baublies,info@wagner-werkzeug.de,(+49 7127) 973-300,http://www.wagner-werkzeug.de,Gutenbergstraße 4/1 72124 Pliezhausen Deutschland 
Wilhelm Wagner,info@wiwa.de,(+49 6441) 6 09-0,http://www.wiwa.de,Gewerbestr. 1/3 35633 Lahnau Deutschland 
WAGO Kontakttechnik,info@wago.com,(+49 571) 8 87-0,http://www.wago.com,Hansastr. 27 32423 Minden Deutschland 
HERMANN WALDNER,info@waldner.de,(+49 7522) 9 86-0,http://www.processsystems.de,Anton-Waldner-Str. 10 - 16 88239 Wangen Deutschland 
Waldrich Coburg,waco@waldrich-coburg.de,(+49 9561) 65-0,http://www.waldrich-coburg.de,Hahnweg 116 96450 Coburg Deutschland 
Waldrich Siegen,wasi@waldrichsiegen.de,(+49 2736) 4 93-02,http://www.waldrichsiegen.de,Daimlerstr. 24 57299 Burbach Deutschland 
WALDRICH SIEGEN,wasi@waldrichsiegen.de,(+49 2736) 4 93-02,http://www.waldrichsiegen.de,Daimlerstr. 24 57299 Burbach Deutschland 
WALTEC Maschinen,info@waltec.de,(+49 9260) 99 01-0,http://www.waltec.de,Kronacher Str. 2a 96352 Wilhelmsthal Deutschland 
WALTER,service@walter-tools.com,(+49 7071) 7 01-0,http://www.walter-tools.com,Derendinger Str. 53 72072 Tübingen Deutschland 
WALTER Deutschland,service.de@walter-tools.com,(+49 69) 7 89 02-1 00,http://www.walter-tools.com,Eschborner Landstr. 112 60489 Frankfurt am Main Deutschland 
Walter Maschinenbau,info@walter-machines.com,(+49 7071) 93 93-0,http://www.walter-machines.com,Jopestr. 5 72072 Tübingen Deutschland 
Gotthilf Walter,info@walter-praezision.de,(+49 7041) 8 00-0,http://www.walter-praezision.de,Bausteinstr. 15 75443 Ötisheim Deutschland 
WALTERWERK KIEL,info@walterwerk.com,(+49 431) 30 58-0,http://walterwerk.com,Projensdorfer Str. 324 24106 Kiel Deutschland 
WALTHER Spritz- und Lackiersysteme,info@walther-pilot.de,(+49 202) 7 87-0,http://www.walther-pilot.de/index.html,Kärntner Str. 18 - 30 42327 Wuppertal Deutschland 
Walzengießerei Coswig,wgc@walze-coswig.de,(+49 3523) 95-0,http://www.walze-coswig.de,Grenzstr. 1 01640 Coswig Deutschland 
Hans Wanner,info@wanner-maschinenbau.de,(+49 7522) 93 10-0,http://www.wanner-maschinenbau.de,Simoniusstr. 20 88239 Wangen Deutschland 
Wassermann Technologie,info@hpi-dm.de,(+49 6659) 82-0,http://www.wassermann-technologie.de,Bürgermeister-Ebert-Str. 5 36124 Eichenzell Deutschland 
WBA Aachener Werkzeugbau Akademie,info@werkzeugbau-akademie.de,(+49 241) 99 01 63-02,http://www.werkzeugbau-akademie.de,Campus-Boulevard 30 52074 Aachen Deutschland 
WBM Ostfalen-Aufzüge,info@ostfalen-aufzuege.com,(+49 5361) 8 97-48 40,http://www.ostfalen-aufzuege.com,Major-Hirst-Str. 11 38442 Wolfsburg Deutschland 
Weasler Engineering,sales@weasler.nl,(+31 24) 64 89-1 00,http://www.weasler.com,Bijsterhuizen 25-11 6604 LM Wijchen Niederlande 
WEBAC,info@webac-gmbh.de,(+49 2251) 94 60-0,http://www.webac-gmbh.de,Roitzheimer Str. 180 53879 Euskirchen Deutschland 
Hans Weber,info@hansweber.de,(+49 9261) 4 09-0,http://www.hansweber.de,Bamberger Str. 19 - 21 96317 Kronach Deutschland 
WEBER Engineering,info@weber-engineering.de,(+49 2238) 9 65 01-9 00,http://www.weber-engineering.de,Dieselstr. 13 50259 Pulheim Deutschland 
WEBER Maschinentechnik,info@webermt.de,(+49 2754) 3 98-0,http://www.webermt.de,Im Boden 5 - 8 10 57334 Bad Laasphe Deutschland 
WEBER Schraubautomaten,info@weber-online.com,(+49 8171) 4 06-0,http://www.weber-online.com,Hans-Urmiller-Ring 56 82515 Wolfratshausen Deutschland 
WEBER-HYDRAULIK,info@weber-hydraulik.com,(+49 7135) 71-0,http://www.weber-hydraulik.com,Heilbronner Str. 30 74363 Güglingen Deutschland 
Weckenmann Anlagentechnik,info@weckenmann.de,(+49 7427) 94 93-0,http://www.weckenmann.de,Birkenstr. 1 72358 Dormettingen Deutschland 
Wegener + Stapel Fördertechnik,info@westa.ws,(+49 5051) 4 78-0,http://www.wegener-stapel.de,Goldbergweg 22 29303 Bergen Deutschland 
WEHRHAHN,mail@wehrhahn.de,(+49 4221) 12 71-0,http://www.wehrhahn.de,Mühlenstr. 15 27753 Delmenhorst Deutschland 
Weidemann,info@weidemann.de,(+49 5633) 6 09-0,http://www.weidemann.de,Mühlhäuser Weg 45 - 49 34519 Diemelsee Deutschland 
Weidmüller,info@weidmueller.de,(+49 5231) 14 28-0,http://www.weidmueller.de,Ohmstr. 9 32758 Detmold Deutschland 
Weidmüller GTI Software,info@gti.de,(+49 9391) 98 96-0,http://www.gti.de,Georg-Mayr-Str. 9 97828 Marktheidenfeld Deutschland 
Weidmüller Interface,info@weidmueller.de,(+49 5231) 14-0,http://www.weidmueller.de,Klingenbergstr. 16 32758 Detmold Deutschland 
Weidner Wassertechnik,info@wasserchemie.de,(+49 2366) 18 09-0,http://www.wasserchemie.de,Westerholterstr. 692 45699 Herten Deutschland 
Weil Engineering,info@weil-engineering.de,(+49 7631) 18 09-0,http://www.weil-engineering.com,Neuenburger Str. 23 79379 Müllheim Deutschland 
WEILER Werkzeugmaschinen,info@weiler.de,(+49 9101) 7 05-0,http://www.weiler.de,Friedrich K. Eisler Str. 1 91448 Emskirchen Deutschland 
WEIMA,info@weima.com,(+49 7062) 95 70-0,http://www.weima.com,Bustadt 6 - 10 74360 Ilsfeld Deutschland 
MICHAEL WEINIG,info@weinig.com,(+49 9341) 86-0,http://www.weinig.com,Weinig-Str. 2 - 4 97941 Tauberbischofsheim Deutschland 
Weinig Dimter,info-cutting@weinig.com,(+49 7303) 15-0,http://www.weinig.com,Rudolf-Diesel-Str. 14 - 16 89257 Illertissen Deutschland 
Weinig Grecon,info-jointing@weinig.com,(+49 5181) 9 39-0,http://www.weinig.com,Hannoversche Str. 58 31061 Alfeld/Leine Deutschland 
WEISIG Maschinenbau,info@weiro.de,(+49 5181) 84 48-0,http://www.weiro.de,Am Frohberg 3 31061 Alfeld Deutschland 
Weiss Robotics,office@weiss-robotics.com,(+49 7141) 9 47 02-0,http://www.weiss-robotics.com,Karl-Heinrich-Käferle-Str. 8 71640 Ludwigsburg Deutschland 
WEISS,info@weiss-gmbh.de,(+49 6281) 52 08-0,http://www.weiss-gmbh.de,Siemensstr. 17 74722 Buchen Deutschland 
J.G. WEISSER SÖHNE,info@weisser-web.com,(+49 7724) 8 81-0,http://www.weisser-web.com,Johann-Georg-Weisser-Str. 1 78112 St. Georgen Deutschland 
Weitmann & Konrad,info@weko.net,(+49 711) 79 88-0,http://www.weko.net,Friedrich-List-Str. 20 - 24 70771 Leinfelden-Echterdingen Deutschland 
Welger Recycling Engineering,slindig@welger.com,(+49 531) 2 89 04-7 11,http://www.welger-recycling.com,Grotrian-Steinweg-Str. 12 38112 Braunschweig Deutschland 
WELKER VAKUUM,info@welker-spintech.com,(+49 6321) 18 796-0,http://www.welker-spintech.com,Lachener Str. 57 67433 Neustadt Deutschland 
WELLAND & TUXHORN,info@welland-tuxhorn.de,(+49 521) 94 18-0,http://www.welland-tuxhorn.de,Gütersloher Str. 257 33649 Bielefeld Deutschland 
WEMA,info@wema-net.com,(+49 2351) 93 95-0,http://www.wema-net.com,Kalver Str. 28 58515 Lüdenscheid Deutschland 
Werkzeugmaschinenfabrik Glauchau,info@wema-glauchau.de,(+49 3763) 61-0,http://www.wema-glauchau.de,Dieselstr. 2 08371 Glauchau Deutschland 
WEMA PROBST,mail@wemaprobst.de,(+49 6055) 9 18-0,http://www.wemaprobst.de,Fabrikstr. 3 63579 Freigericht Deutschland 
WEMA VOGTLAND Technology,info@wema-vogtland.de,(+49 3741) 5 92-0,http://www.wema-vogtland.de,Schenkendorfstr. 14 08525 Plauen Deutschland 
WENZEL Metrology,info@wenzel-group.com,(+49 6020) 2 01-0,http://www.wenzel-group.com,Werner-Wenzel-Str. 97859 Wiesthal Deutschland 
Wepuko Pahnke,wepuko@wepuko.de,(+49 7123) 18 05-0,http://www.wepuko.de,Max-Planck-Str. 10 72555 Metzingen Deutschland 
WERKBLiQ,kundenservice@werkbliq.de,(+49 521) 96 06 91-69,http://www.werkbliq.de,Niederwall 43 33602 Bielefeld Deutschland 
Werkzeugsysteme Müller,info@hofmann-mt.de,(+49 7127) 97558-130,http://www.hofmann-mt.de,Robert-Bosch-Str. 5 72124 Pliezhausen Deutschland 
WERMA Signaltechnik,info@werma.com,(+49 7424) 95 57-0,http://www.werma.com,Dürbheimer Str. 15 78604 Rietheim-Weilheim Deutschland 
Werner & Pfleiderer Industr. Backtechnik,info@wpib.de,(+49 7141) 2 02-0,http://www.wpib.de,Frankfurter Str. 17 71732 Tamm Deutschland 
Werner & Pfleiderer Lebensmitteltechnik,info@wp-l.de,(+49 9851) 90 58-0,http://www.wp-l.de,von-Raumer-Str. 8 - 18 91550 Dinkelsbühl Deutschland 
WERNERT-PUMPEN,info@wernert.de,(+49 208) 37 58-0,http://www.wernert.de,Oberhausener Str. 67 - 79 45476 Mülheim an der Ruhr Deutschland 
Werum IT Solutions,info@werum.com,(+49 4131) 89 00-0,http://www.werum.com,Wulf-Werum-Str. 3 21337 Lüneburg Deutschland 
